date,store_id,sku,category,sales_qty,price,base_price,inventory_level,promo_flag,holiday_flag,marketing_index,is_weekend,lead_time_days
2024-03-25,STORE001,SKU003,home,47,61.16,61.16,13121,0,0,0.1,0,7
2024-03-26,STORE001,SKU003,home,43,61.16,61.16,13078,0,0,0.1,0,7
2024-03-27,STORE001,SKU003,home,44,61.16,61.16,13034,0,0,0.1,0,7
2024-03-28,STORE001,SKU003,home,42,61.16,61.16,12992,0,0,0.1,0,7
2024-03-29,STORE001,SKU003,home,43,61.16,61.16,12949,0,0,0.1,0,7
2024-03-30,STORE001,SKU003,home,68,61.16,61.16,12881,0,0,0.1,1,7
2024-03-31,STORE001,SKU003,home,67,61.16,61.16,12814,0,0,0.1,1,7
2024-04-01,STORE001,SKU003,home,68,58.55,61.16,12746,0,1,0.4,0,7
2024-04-02,STORE001,SKU003,home,45,61.16,61.16,12701,0,0,0.1,0,7
2024-04-03,STORE001,SKU003,home,51,61.16,61.16,12650,0,0,0.1,0,7
2024-04-04,STORE001,SKU003,home,54,61.16,61.16,12596,0,0,0.1,0,7
2024-04-05,STORE001,SKU003,home,44,61.16,61.16,12552,0,0,0.1,0,7
2024-04-06,STORE001,SKU003,home,76,61.16,61.16,12476,0,0,0.1,1,7
2024-04-07,STORE001,SKU003,home,65,61.16,61.16,12411,0,0,0.1,1,7
2024-04-08,STORE001,SKU003,home,51,61.16,61.16,12360,0,0,0.1,0,7
2024-04-09,STORE001,SKU003,home,41,61.16,61.16,12319,0,0,0.1,0,7
2024-04-10,STORE001,SKU003,home,43,61.16,61.16,12276,0,0,0.1,0,7
2024-04-11,STORE001,SKU003,home,51,61.16,61.16,12225,0,0,0.1,0,7
2024-04-12,STORE001,SKU003,home,42,61.16,61.16,12183,0,0,0.1,0,7
2024-04-13,STORE001,SKU003,home,54,61.16,61.16,12129,0,0,0.1,1,7
2024-04-14,STORE001,SKU003,home,74,61.16,61.16,12055,0,0,0.1,1,7
2024-04-15,STORE001,SKU003,home,51,61.16,61.16,12004,0,0,0.1,0,7
2024-04-16,STORE001,SKU003,home,51,61.16,61.16,11953,0,0,0.1,0,7
2024-04-17,STORE001,SKU003,home,43,61.16,61.16,11910,0,0,0.1,0,7
2024-04-18,STORE001,SKU003,home,51,61.16,61.16,11859,0,0,0.1,0,7
2024-04-19,STORE001,SKU003,home,49,61.16,61.16,11810,0,0,0.1,0,7
2024-04-20,STORE001,SKU003,home,62,61.16,61.16,11748,0,0,0.1,1,7
2024-04-21,STORE001,SKU003,home,68,61.16,61.16,11680,0,0,0.1,1,7
2024-04-22,STORE001,SKU003,home,38,61.16,61.16,11642,0,0,0.1,0,7
2024-04-23,STORE001,SKU003,home,48,61.16,61.16,11594,0,0,0.1,0,7
2024-04-24,STORE001,SKU003,home,46,61.16,61.16,11548,0,0,0.1,0,7
2024-04-25,STORE001,SKU003,home,51,61.16,61.16,11497,0,0,0.1,0,7
2024-04-26,STORE001,SKU003,home,45,61.16,61.16,11452,0,0,0.1,0,7
2024-04-27,STORE001,SKU003,home,76,61.16,61.16,11376,0,0,0.1,1,7
2024-04-28,STORE001,SKU003,home,72,61.16,61.16,11304,0,0,0.1,1,7
2024-04-29,STORE001,SKU003,home,49,61.16,61.16,11255,0,0,0.1,0,7
2024-04-30,STORE001,SKU003,home,48,61.16,61.16,11207,0,0,0.1,0,7
2024-05-01,STORE001,SKU003,home,49,61.16,61.16,11158,0,0,0.1,0,7
2024-05-02,STORE001,SKU003,home,37,61.16,61.16,11121,0,0,0.1,0,7
2024-05-03,STORE001,SKU003,home,51,61.16,61.16,11070,0,0,0.1,0,7
2024-05-04,STORE001,SKU003,home,74,61.16,61.16,10996,0,0,0.1,1,7
2024-05-05,STORE001,SKU003,home,67,61.16,61.16,10929,0,0,0.1,1,7
2024-05-06,STORE001,SKU003,home,45,61.16,61.16,10884,0,0,0.1,0,7
2024-05-07,STORE001,SKU003,home,46,61.16,61.16,10838,0,0,0.1,0,7
2024-05-08,STORE001,SKU003,home,45,61.16,61.16,10793,0,0,0.1,0,7
2024-05-09,STORE001,SKU003,home,48,61.16,61.16,10745,0,0,0.1,0,7
2024-05-10,STORE001,SKU003,home,54,61.16,61.16,10691,0,0,0.1,0,7
2024-05-11,STORE001,SKU003,home,54,61.16,61.16,10637,0,0,0.1,1,7
2024-05-12,STORE001,SKU003,home,60,61.16,61.16,10577,0,0,0.1,1,7
2024-05-13,STORE001,SKU003,home,49,61.16,61.16,10528,0,0,0.1,0,7
2024-05-14,STORE001,SKU003,home,53,61.16,61.16,10475,0,0,0.1,0,7
2024-05-15,STORE001,SKU003,home,47,61.16,61.16,10428,0,0,0.1,0,7
2024-05-16,STORE001,SKU003,home,51,61.16,61.16,10377,0,0,0.1,0,7
2024-05-17,STORE001,SKU003,home,56,61.16,61.16,10321,0,0,0.1,0,7
2024-05-18,STORE001,SKU003,home,74,61.16,61.16,10247,0,0,0.1,1,7
2024-05-19,STORE001,SKU003,home,65,61.16,61.16,10182,0,0,0.1,1,7
2024-05-20,STORE001,SKU003,home,44,61.16,61.16,10138,0,0,0.1,0,7
2024-05-21,STORE001,SKU003,home,42,61.16,61.16,10096,0,0,0.1,0,7
2024-05-22,STORE001,SKU003,home,53,61.16,61.16,10043,0,0,0.1,0,7
2024-05-23,STORE001,SKU003,home,39,61.16,61.16,10004,0,0,0.1,0,7
2024-05-24,STORE001,SKU003,home,52,61.16,61.16,9952,0,0,0.1,0,7
2024-05-25,STORE001,SKU003,home,61,61.16,61.16,9891,0,0,0.1,1,7
2024-05-26,STORE001,SKU003,home,68,61.16,61.16,9823,0,0,0.1,1,7
2024-05-27,STORE001,SKU003,home,45,61.16,61.16,9778,0,0,0.1,0,7
2024-05-28,STORE001,SKU003,home,31,61.16,61.16,9747,0,0,0.1,0,7
2024-05-29,STORE001,SKU003,home,46,61.16,61.16,9701,0,0,0.1,0,7
2024-05-30,STORE001,SKU003,home,48,61.16,61.16,9653,0,0,0.1,0,7
2024-05-31,STORE001,SKU003,home,39,61.16,61.16,9614,0,0,0.1,0,7
2024-06-01,STORE001,SKU003,home,60,61.16,61.16,9554,0,0,0.1,1,7
2024-06-02,STORE001,SKU003,home,56,61.16,61.16,9498,0,0,0.1,1,7
2024-06-03,STORE001,SKU003,home,51,61.16,61.16,9447,0,0,0.1,0,7
2024-06-04,STORE001,SKU003,home,53,61.16,61.16,9394,0,0,0.1,0,7
2024-06-05,STORE001,SKU003,home,42,61.16,61.16,9352,0,0,0.1,0,7
2024-06-06,STORE001,SKU003,home,47,61.16,61.16,9305,0,0,0.1,0,7
2024-06-07,STORE001,SKU003,home,49,61.16,61.16,9256,0,0,0.1,0,7
2024-06-08,STORE001,SKU003,home,57,61.16,61.16,9199,0,0,0.1,1,7
2024-06-09,STORE001,SKU003,home,53,61.16,61.16,9146,0,0,0.1,1,7
2024-06-10,STORE001,SKU003,home,44,61.16,61.16,9102,0,0,0.1,0,7
2024-06-11,STORE001,SKU003,home,35,61.16,61.16,9067,0,0,0.1,0,7
2024-06-12,STORE001,SKU003,home,52,61.16,61.16,9015,0,0,0.1,0,7
2024-06-13,STORE001,SKU003,home,37,61.16,61.16,8978,0,0,0.1,0,7
2024-06-14,STORE001,SKU003,home,38,61.16,61.16,8940,0,0,0.1,0,7
2024-06-15,STORE001,SKU003,home,52,61.16,61.16,8888,0,0,0.1,1,7
2024-06-16,STORE001,SKU003,home,69,61.16,61.16,8819,0,0,0.1,1,7
2024-06-17,STORE001,SKU003,home,44,61.16,61.16,8775,0,0,0.1,0,7
2024-06-18,STORE001,SKU003,home,42,61.16,61.16,8733,0,0,0.1,0,7
2024-06-19,STORE001,SKU003,home,42,61.16,61.16,8691,0,0,0.1,0,7
2024-06-20,STORE001,SKU003,home,39,61.16,61.16,8652,0,0,0.1,0,7
2024-06-21,STORE001,SKU003,home,42,61.16,61.16,8610,0,0,0.1,0,7
2024-06-22,STORE001,SKU003,home,48,61.16,61.16,8562,0,0,0.1,1,7
2024-06-23,STORE001,SKU003,home,53,61.16,61.16,8509,0,0,0.1,1,7
2024-06-24,STORE001,SKU003,home,40,61.16,61.16,8469,0,0,0.1,0,7
2024-06-25,STORE001,SKU003,home,37,61.16,61.16,8432,0,0,0.1,0,7
2024-06-26,STORE001,SKU003,home,48,61.16,61.16,8384,0,0,0.1,0,7
2024-06-27,STORE001,SKU003,home,47,61.16,61.16,8337,0,0,0.1,0,7
2024-06-28,STORE001,SKU003,home,35,61.16,61.16,8302,0,0,0.1,0,7
2024-06-29,STORE001,SKU003,home,46,61.16,61.16,8256,0,0,0.1,1,7
2024-06-30,STORE001,SKU003,home,52,61.16,61.16,8204,0,0,0.1,1,7
2024-07-01,STORE001,SKU003,home,32,61.16,61.16,8172,0,0,0.1,0,7
2024-07-02,STORE001,SKU003,home,30,61.16,61.16,8142,0,0,0.1,0,7
2024-07-03,STORE001,SKU003,home,40,61.16,61.16,8102,0,0,0.1,0,7
2024-07-04,STORE001,SKU003,home,40,61.16,61.16,8062,0,0,0.1,0,7
2024-07-05,STORE001,SKU003,home,31,61.16,61.16,8031,0,0,0.1,0,7
2024-07-06,STORE001,SKU003,home,50,61.16,61.16,7981,0,0,0.1,1,7
2024-07-07,STORE001,SKU003,home,50,61.16,61.16,7931,0,0,0.1,1,7
2024-07-08,STORE001,SKU003,home,32,61.16,61.16,7899,0,0,0.1,0,7
2024-07-09,STORE001,SKU003,home,34,61.16,61.16,7865,0,0,0.1,0,7
2024-07-10,STORE001,SKU003,home,34,61.16,61.16,7831,0,0,0.1,0,7
2024-07-11,STORE001,SKU003,home,30,61.16,61.16,7801,0,0,0.1,0,7
2024-07-12,STORE001,SKU003,home,34,61.16,61.16,7767,0,0,0.1,0,7
2024-07-13,STORE001,SKU003,home,37,61.16,61.16,7730,0,0,0.1,1,7
2024-07-14,STORE001,SKU003,home,42,61.16,61.16,7688,0,0,0.1,1,7
2024-07-15,STORE001,SKU003,home,33,61.16,61.16,7655,0,0,0.1,0,7
2024-07-16,STORE001,SKU003,home,34,61.16,61.16,7621,0,0,0.1,0,7
2024-07-17,STORE001,SKU003,home,36,61.16,61.16,7585,0,0,0.1,0,7
2024-07-18,STORE001,SKU003,home,39,61.16,61.16,7546,0,0,0.1,0,7
2024-07-19,STORE001,SKU003,home,30,61.16,61.16,7516,0,0,0.1,0,7
2024-07-20,STORE001,SKU003,home,39,61.16,61.16,7477,0,0,0.1,1,7
2024-07-21,STORE001,SKU003,home,38,61.16,61.16,7439,0,0,0.1,1,7
2024-07-22,STORE001,SKU003,home,28,61.16,61.16,7411,0,0,0.1,0,7
2024-07-23,STORE001,SKU003,home,25,61.16,61.16,7386,0,0,0.1,0,7
2024-07-24,STORE001,SKU003,home,30,61.16,61.16,7356,0,0,0.1,0,7
2024-07-25,STORE001,SKU003,home,33,61.16,61.16,7323,0,0,0.1,0,7
2024-07-26,STORE001,SKU003,home,36,61.16,61.16,7287,0,0,0.1,0,7
2024-07-27,STORE001,SKU003,home,38,61.16,61.16,7249,0,0,0.1,1,7
2024-07-28,STORE001,SKU003,home,43,61.16,61.16,7206,0,0,0.1,1,7
2024-07-29,STORE001,SKU003,home,27,61.16,61.16,7179,0,0,0.1,0,7
2024-07-30,STORE001,SKU003,home,35,61.16,61.16,7144,0,0,0.1,0,7
2024-07-31,STORE001,SKU003,home,21,61.16,61.16,7123,0,0,0.1,0,7
2024-08-01,STORE001,SKU003,home,29,61.16,61.16,7094,0,0,0.1,0,7
2024-08-02,STORE001,SKU003,home,33,61.16,61.16,7061,0,0,0.1,0,7
2024-08-03,STORE001,SKU003,home,38,61.16,61.16,7023,0,0,0.1,1,7
2024-08-04,STORE001,SKU003,home,45,61.16,61.16,6978,0,0,0.1,1,7
2024-08-05,STORE001,SKU003,home,30,61.16,61.16,6948,0,0,0.1,0,7
2024-08-06,STORE001,SKU003,home,20,61.16,61.16,6928,0,0,0.1,0,7
2024-08-07,STORE001,SKU003,home,30,61.16,61.16,6898,0,0,0.1,0,7
2024-08-08,STORE001,SKU003,home,25,61.16,61.16,6873,0,0,0.1,0,7
2024-08-09,STORE001,SKU003,home,35,61.16,61.16,6838,0,0,0.1,0,7
2024-08-10,STORE001,SKU003,home,34,61.16,61.16,6804,0,0,0.1,1,7
2024-08-11,STORE001,SKU003,home,51,61.16,61.16,6753,0,0,0.1,1,7
2024-08-12,STORE001,SKU003,home,27,61.16,61.16,6726,0,0,0.1,0,7
2024-08-13,STORE001,SKU003,home,40,61.16,61.16,6686,0,0,0.1,0,7
2024-08-14,STORE001,SKU003,home,34,61.16,61.16,6652,0,0,0.1,0,7
2024-08-15,STORE001,SKU003,home,32,61.16,61.16,6620,0,0,0.1,0,7
2024-08-16,STORE001,SKU003,home,31,61.16,61.16,6589,0,0,0.1,0,7
2024-08-17,STORE001,SKU003,home,46,61.16,61.16,6543,0,0,0.1,1,7
2024-08-18,STORE001,SKU003,home,46,61.16,61.16,6497,0,0,0.1,1,7
2024-08-19,STORE001,SKU003,home,27,61.16,61.16,6470,0,0,0.1,0,7
2024-08-20,STORE001,SKU003,home,33,61.16,61.16,6437,0,0,0.1,0,7
2024-08-21,STORE001,SKU003,home,28,61.16,61.16,6409,0,0,0.1,0,7
2024-08-22,STORE001,SKU003,home,20,61.16,61.16,6389,0,0,0.1,0,7
2024-08-23,STORE001,SKU003,home,28,61.16,61.16,6361,0,0,0.1,0,7
2024-08-24,STORE001,SKU003,home,49,61.16,61.16,6312,0,0,0.1,1,7
2024-08-25,STORE001,SKU003,home,48,61.16,61.16,6264,0,0,0.1,1,7
2024-08-26,STORE001,SKU003,home,25,61.16,61.16,6239,0,0,0.1,0,7
2024-08-27,STORE001,SKU003,home,18,61.16,61.16,6221,0,0,0.1,0,7
2024-08-28,STORE001,SKU003,home,22,61.16,61.16,6199,0,0,0.1,0,7
2024-08-29,STORE001,SKU003,home,36,61.16,61.16,6163,0,0,0.1,0,7
2024-08-30,STORE001,SKU003,home,26,61.16,61.16,6137,0,0,0.1,0,7
2024-08-31,STORE001,SKU003,home,36,61.16,61.16,6101,0,0,0.1,1,7
2024-09-01,STORE001,SKU003,home,32,61.16,61.16,6069,0,0,0.1,1,7
2024-09-02,STORE001,SKU003,home,40,61.16,61.16,6029,0,0,0.1,0,7
2024-09-03,STORE001,SKU003,home,26,61.16,61.16,6003,0,0,0.1,0,7
2024-09-04,STORE001,SKU003,home,28,61.16,61.16,5975,0,0,0.1,0,7
2024-09-05,STORE001,SKU003,home,18,61.16,61.16,5957,0,0,0.1,0,7
2024-09-06,STORE001,SKU003,home,35,61.16,61.16,5922,0,0,0.1,0,7
2024-09-07,STORE001,SKU003,home,27,61.16,61.16,5895,0,0,0.1,1,7
2024-09-08,STORE001,SKU003,home,35,61.16,61.16,5860,0,0,0.1,1,7
2024-09-09,STORE001,SKU003,home,21,61.16,61.16,5839,0,0,0.1,0,7
2024-09-10,STORE001,SKU003,home,23,61.16,61.16,5816,0,0,0.1,0,7
2024-09-11,STORE001,SKU003,home,23,61.16,61.16,5793,0,0,0.1,0,7
2024-09-12,STORE001,SKU003,home,23,61.16,61.16,5770,0,0,0.1,0,7
2024-09-13,STORE001,SKU003,home,31,61.16,61.16,5739,0,0,0.1,0,7
2024-09-14,STORE001,SKU003,home,41,61.16,61.16,5698,0,0,0.1,1,7
2024-09-15,STORE001,SKU003,home,36,61.16,61.16,5662,0,0,0.1,1,7
2024-09-16,STORE001,SKU003,home,33,61.16,61.16,5629,0,0,0.1,0,7
2024-09-17,STORE001,SKU003,home,23,61.16,61.16,5606,0,0,0.1,0,7
2024-09-18,STORE001,SKU003,home,22,61.16,61.16,5584,0,0,0.1,0,7
2024-09-19,STORE001,SKU003,home,24,61.16,61.16,5560,0,0,0.1,0,7
2024-09-20,STORE001,SKU003,home,33,61.16,61.16,5527,0,0,0.1,0,7
2024-09-21,STORE001,SKU003,home,71,44.92,61.16,5456,1,0,0.8,1,7
2024-09-22,STORE001,SKU003,home,54,39.91,61.16,5402,1,0,0.8,1,7
2024-09-23,STORE001,SKU003,home,42,47.34,61.16,5360,1,0,0.8,0,7
2024-09-24,STORE001,SKU003,home,61,38.55,61.16,5299,1,0,0.8,0,7
2024-09-25,STORE001,SKU003,home,51,40.99,61.16,5248,1,0,0.8,0,7
2024-09-26,STORE001,SKU003,home,45,37.18,61.16,5203,1,0,0.8,0,7
2024-09-27,STORE001,SKU003,home,44,39.23,61.16,5159,1,0,0.8,0,7
2024-09-28,STORE001,SKU003,home,54,46.0,61.16,5105,1,0,0.8,1,7
2024-09-29,STORE001,SKU003,home,46,41.95,61.16,5059,1,0,0.8,1,7
2024-09-30,STORE001,SKU003,home,56,38.78,61.16,5003,1,0,0.8,0,7
2024-10-01,STORE001,SKU003,home,23,61.16,61.16,4980,0,0,0.1,0,7
2024-10-02,STORE001,SKU003,home,26,61.16,61.16,4954,0,0,0.1,0,7
2024-10-03,STORE001,SKU003,home,13,61.16,61.16,4941,0,0,0.1,0,7
2024-10-04,STORE001,SKU003,home,30,61.16,61.16,4911,0,0,0.1,0,7
2024-10-05,STORE001,SKU003,home,38,61.16,61.16,4873,0,0,0.1,1,7
2024-10-06,STORE001,SKU003,home,24,61.16,61.16,4849,0,0,0.1,1,7
2024-10-07,STORE001,SKU003,home,36,61.16,61.16,4813,0,0,0.1,0,7
2024-10-08,STORE001,SKU003,home,24,61.16,61.16,4789,0,0,0.1,0,7
2024-10-09,STORE001,SKU003,home,27,61.16,61.16,4762,0,0,0.1,0,7
2024-10-10,STORE001,SKU003,home,26,61.16,61.16,4736,0,0,0.1,0,7
2024-10-11,STORE001,SKU003,home,23,61.16,61.16,4713,0,0,0.1,0,7
2024-10-12,STORE001,SKU003,home,36,61.16,61.16,4677,0,0,0.1,1,7
2024-10-13,STORE001,SKU003,home,30,61.16,61.16,4647,0,0,0.1,1,7
2024-10-14,STORE001,SKU003,home,23,61.16,61.16,4624,0,0,0.1,0,7
2024-10-15,STORE001,SKU003,home,19,61.16,61.16,4605,0,0,0.1,0,7
2024-10-16,STORE001,SKU003,home,23,61.16,61.16,4582,0,0,0.1,0,7
2024-10-17,STORE001,SKU003,home,33,61.16,61.16,4549,0,0,0.1,0,7
2024-10-18,STORE001,SKU003,home,23,61.16,61.16,4526,0,0,0.1,0,7
2024-10-19,STORE001,SKU003,home,42,61.16,61.16,4484,0,0,0.1,1,7
2024-10-20,STORE001,SKU003,home,39,61.16,61.16,4445,0,0,0.1,1,7
2024-10-21,STORE001,SKU003,home,37,61.16,61.16,4408,0,0,0.1,0,7
2024-10-22,STORE001,SKU003,home,25,61.16,61.16,4383,0,0,0.1,0,7
2024-10-23,STORE001,SKU003,home,30,61.16,61.16,4353,0,0,0.1,0,7
2024-10-24,STORE001,SKU003,home,27,61.16,61.16,4326,0,0,0.1,0,7
2024-10-25,STORE001,SKU003,home,34,61.16,61.16,4292,0,0,0.1,0,7
2024-10-26,STORE001,SKU003,home,36,61.16,61.16,4256,0,0,0.1,1,7
2024-10-27,STORE001,SKU003,home,27,61.16,61.16,4229,0,0,0.1,1,7
2024-10-28,STORE001,SKU003,home,27,61.16,61.16,4202,0,0,0.1,0,7
2024-10-29,STORE001,SKU003,home,28,61.16,61.16,4174,0,0,0.1,0,7
2024-10-30,STORE001,SKU003,home,26,61.16,61.16,4148,0,0,0.1,0,7
2024-10-31,STORE001,SKU003,home,28,61.16,61.16,4120,0,0,0.1,0,7
2024-11-01,STORE001,SKU003,home,36,61.16,61.16,4084,0,0,0.1,0,7
2024-11-02,STORE001,SKU003,home,43,61.16,61.16,4041,0,0,0.1,1,7
2024-11-03,STORE001,SKU003,home,37,61.16,61.16,4004,0,0,0.1,1,7
2024-11-04,STORE001,SKU003,home,33,61.16,61.16,3971,0,0,0.1,0,7
2024-11-05,STORE001,SKU003,home,33,61.16,61.16,3938,0,0,0.1,0,7
2024-11-06,STORE001,SKU003,home,36,61.16,61.16,3902,0,0,0.1,0,7
2024-11-07,STORE001,SKU003,home,24,61.16,61.16,3878,0,0,0.1,0,7
2024-11-08,STORE001,SKU003,home,27,61.16,61.16,3851,0,0,0.1,0,7
2024-11-09,STORE001,SKU003,home,35,61.16,61.16,3816,0,0,0.1,1,7
2024-11-10,STORE001,SKU003,home,36,61.16,61.16,3780,0,0,0.1,1,7
2024-11-11,STORE001,SKU003,home,32,61.16,61.16,3748,0,0,0.1,0,7
2024-11-12,STORE001,SKU003,home,27,61.16,61.16,3721,0,0,0.1,0,7
2024-11-13,STORE001,SKU003,home,31,61.16,61.16,3690,0,0,0.1,0,7
2024-11-14,STORE001,SKU003,home,22,61.16,61.16,3668,0,0,0.1,0,7
2024-11-15,STORE001,SKU003,home,29,61.16,61.16,3639,0,0,0.1,0,7
2024-11-16,STORE001,SKU003,home,21,61.16,61.16,3618,0,0,0.1,1,7
2024-11-17,STORE001,SKU003,home,48,61.16,61.16,3570,0,0,0.1,1,7
2024-11-18,STORE001,SKU003,home,34,61.16,61.16,3536,0,0,0.1,0,7
2024-11-19,STORE001,SKU003,home,32,61.16,61.16,3504,0,0,0.1,0,7
2024-11-20,STORE001,SKU003,home,39,61.16,61.16,3465,0,0,0.1,0,7
2024-11-21,STORE001,SKU003,home,24,61.16,61.16,3441,0,0,0.1,0,7
2024-11-22,STORE001,SKU003,home,40,61.16,61.16,3401,0,0,0.1,0,7
2024-11-23,STORE001,SKU003,home,40,61.16,61.16,3361,0,0,0.1,1,7
2024-11-24,STORE001,SKU003,home,70,56.79,61.16,3291,0,1,0.4,1,7
2024-11-25,STORE001,SKU003,home,27,61.16,61.16,3264,0,0,0.1,0,7
2024-11-26,STORE001,SKU003,home,24,61.16,61.16,3240,0,0,0.1,0,7
2024-11-27,STORE001,SKU003,home,48,57.68,61.16,3192,0,1,0.4,0,7
2024-11-28,STORE001,SKU003,home,41,61.16,61.16,3151,0,0,0.1,0,7
2024-11-29,STORE001,SKU003,home,20,61.16,61.16,3131,0,0,0.1,0,7
2024-11-30,STORE001,SKU003,home,45,61.16,61.16,3086,0,0,0.1,1,7
2024-12-01,STORE001,SKU003,home,49,61.16,61.16,3037,0,0,0.1,1,7
2024-12-02,STORE001,SKU003,home,32,61.16,61.16,3005,0,0,0.1,0,7
2024-12-03,STORE001,SKU003,home,39,61.16,61.16,2966,0,0,0.1,0,7
2024-12-04,STORE001,SKU003,home,27,61.16,61.16,2939,0,0,0.1,0,7
2024-12-05,STORE001,SKU003,home,35,61.16,61.16,2904,0,0,0.1,0,7
2024-12-06,STORE001,SKU003,home,33,61.16,61.16,2871,0,0,0.1,0,7
2024-12-07,STORE001,SKU003,home,61,61.16,61.16,2810,0,0,0.1,1,7
2024-12-08,STORE001,SKU003,home,55,61.16,61.16,2755,0,0,0.1,1,7
2024-12-09,STORE001,SKU003,home,23,61.16,61.16,2732,0,0,0.1,0,7
2024-12-10,STORE001,SKU003,home,27,61.16,61.16,2705,0,0,0.1,0,7
2024-12-11,STORE001,SKU003,home,32,61.16,61.16,2673,0,0,0.1,0,7
2024-12-12,STORE001,SKU003,home,34,61.16,61.16,2639,0,0,0.1,0,7
2024-12-13,STORE001,SKU003,home,27,61.16,61.16,2612,0,0,0.1,0,7
2024-12-14,STORE001,SKU003,home,57,61.16,61.16,2555,0,0,0.1,1,7
2024-12-15,STORE001,SKU003,home,62,61.16,61.16,2493,0,0,0.1,1,7
2024-12-16,STORE001,SKU003,home,38,61.16,61.16,2455,0,0,0.1,0,7
2024-12-17,STORE001,SKU003,home,35,61.16,61.16,2420,0,0,0.1,0,7
2024-12-18,STORE001,SKU003,home,33,61.16,61.16,2387,0,0,0.1,0,7
2024-12-19,STORE001,SKU003,home,29,61.16,61.16,2358,0,0,0.1,0,7
2024-12-20,STORE001,SKU003,home,35,61.16,61.16,2323,0,0,0.1,0,7
2024-12-21,STORE001,SKU003,home,35,61.16,61.16,2288,0,0,0.1,1,7
2024-12-22,STORE001,SKU003,home,59,61.16,61.16,2229,0,0,0.1,1,7
2024-12-23,STORE001,SKU003,home,24,61.16,61.16,2205,0,0,0.1,0,7
2024-12-24,STORE001,SKU003,home,42,55.53,61.16,2163,0,1,0.4,0,7
2024-12-25,STORE001,SKU003,home,50,60.67,61.16,2113,0,1,0.4,0,7
2024-12-26,STORE001,SKU003,home,35,61.16,61.16,2078,0,0,0.1,0,7
2024-12-27,STORE001,SKU003,home,39,61.16,61.16,2039,0,0,0.1,0,7
2024-12-28,STORE001,SKU003,home,41,61.16,61.16,1998,0,0,0.1,1,7
2024-12-29,STORE001,SKU003,home,55,61.16,61.16,1943,0,0,0.1,1,7
2024-12-30,STORE001,SKU003,home,44,61.16,61.16,1899,0,0,0.1,0,7
2024-12-31,STORE001,SKU003,home,29,61.16,61.16,1870,0,0,0.1,0,7
2023-01-01,STORE001,SKU004,supplements,149,28.01,28.59,2678,0,1,0.4,1,7
2023-01-02,STORE001,SKU004,supplements,58,28.59,28.59,2620,0,0,0.1,0,7
2023-01-03,STORE001,SKU004,supplements,54,28.59,28.59,2566,0,0,0.1,0,7
2023-01-04,STORE001,SKU004,supplements,48,28.59,28.59,2518,0,0,0.1,0,7
2023-01-05,STORE001,SKU004,supplements,56,28.59,28.59,2462,0,0,0.1,0,7
2023-01-06,STORE001,SKU004,supplements,61,28.59,28.59,2401,0,0,0.1,0,7
2023-01-07,STORE001,SKU004,supplements,90,28.59,28.59,2311,0,0,0.1,1,7
2023-01-08,STORE001,SKU004,supplements,92,28.59,28.59,2219,0,0,0.1,1,7
2023-01-09,STORE001,SKU004,supplements,53,28.59,28.59,2166,0,0,0.1,0,7
2023-01-10,STORE001,SKU004,supplements,62,28.59,28.59,2104,0,0,0.1,0,7
2023-01-11,STORE001,SKU004,supplements,51,28.59,28.59,2053,0,0,0.1,0,7
2023-01-12,STORE001,SKU004,supplements,62,28.59,28.59,1991,0,0,0.1,0,7
2023-01-13,STORE001,SKU004,supplements,65,28.59,28.59,1926,0,0,0.1,0,7
2023-01-14,STORE001,SKU004,supplements,87,28.59,28.59,1839,0,0,0.1,1,7
2023-01-15,STORE001,SKU004,supplements,69,28.59,28.59,1770,0,0,0.1,1,7
2023-01-16,STORE001,SKU004,supplements,64,28.59,28.59,1706,0,0,0.1,0,7
2023-01-17,STORE001,SKU004,supplements,65,28.59,28.59,1641,0,0,0.1,0,7
2023-01-18,STORE001,SKU004,supplements,46,28.59,28.59,1595,0,0,0.1,0,7
2023-01-19,STORE001,SKU004,supplements,74,28.59,28.59,1521,0,0,0.1,0,7
2023-01-20,STORE001,SKU004,supplements,57,28.59,28.59,1464,0,0,0.1,0,7
2023-01-21,STORE001,SKU004,supplements,85,28.59,28.59,1379,0,0,0.1,1,7
2023-01-22,STORE001,SKU004,supplements,100,28.59,28.59,1279,0,0,0.1,1,7
2023-01-23,STORE001,SKU004,supplements,73,28.59,28.59,1206,0,0,0.1,0,7
2023-01-24,STORE001,SKU004,supplements,60,28.59,28.59,1146,0,0,0.1,0,7
2023-01-25,STORE001,SKU004,supplements,55,28.59,28.59,1091,0,0,0.1,0,7
2023-01-26,STORE001,SKU004,supplements,58,28.59,28.59,1033,0,0,0.1,0,7
2023-01-27,STORE001,SKU004,supplements,58,28.59,28.59,975,0,0,0.1,0,7
2023-01-28,STORE001,SKU004,supplements,99,28.59,28.59,876,0,0,0.1,1,7
2023-01-29,STORE001,SKU004,supplements,80,28.59,28.59,796,0,0,0.1,1,7
2023-01-30,STORE001,SKU004,supplements,63,28.59,28.59,733,0,0,0.1,0,7
2023-01-31,STORE001,SKU004,supplements,72,28.59,28.59,661,0,0,0.1,0,7
2023-02-01,STORE001,SKU004,supplements,62,28.59,28.59,599,0,0,0.1,0,7
2023-02-02,STORE001,SKU004,supplements,48,28.59,28.59,551,0,0,0.1,0,7
